"","route_id","trip_id","stop_id","stopid","muni","route_short_name"
"2061",111,1439128,4180,101909,"Central Saanich",75
"2062",111,1439128,4225,101960,"Central Saanich",75
"2063",111,1408715,4156,101883,"Central Saanich",75
"2064",111,1439128,4266,102009,"Central Saanich",75
"2065",111,1393618,4208,101943,"Central Saanich",75
"2066",111,1393618,4258,101999,"Central Saanich",75
"2067",111,1393618,4175,101904,"Central Saanich",75
"2068",111,1393618,4244,101984,"Central Saanich",75
"2069",111,1419700,4240,101977,"Central Saanich",75
"2070",111,1406182,4279,102024,"Central Saanich",75
"2071",111,1408715,4277,102022,"Central Saanich",75
"2072",111,1393618,4178,101907,"Central Saanich",75
"2073",111,1393618,4223,101958,"Central Saanich",75
"2074",111,1387908,4167,101895,"Central Saanich",75
"2075",111,1387908,4194,101929,"Central Saanich",75
"2076",111,1384843,4273,102016,"Central Saanich",75
"2077",111,1404190,4267,102010,"Central Saanich",75
"2078",111,1393618,4229,101964,"Central Saanich",75
"2079",111,1439128,4169,101897,"Central Saanich",75
"2080",111,1400814,4210,101945,"Central Saanich",75
"2081",111,1404190,4184,101915,"Central Saanich",75
"2082",111,1423131,4234,101969,"Central Saanich",75
"2083",111,1408715,4189,101921,"Central Saanich",75
"2084",111,1425675,4201,101936,"Central Saanich",75
"2085",111,1404190,4166,101894,"Central Saanich",75
"2086",111,1429057,34317,101677,"Central Saanich",75
"2087",111,1425587,4250,101990,"Central Saanich",75
"2088",111,1428740,4172,101901,"Central Saanich",75
"2089",111,1376722,4246,101986,"Central Saanich",75
"2090",111,1428740,4157,101885,"Central Saanich",75
"2091",111,1376722,4261,102003,"Central Saanich",75
"2092",111,1391695,4187,101919,"Central Saanich",75
"2093",111,1388122,4195,101930,"Central Saanich",75
"2094",111,1385810,4265,102007,"Central Saanich",75
"2095",111,1423131,4191,101924,"Central Saanich",75
"2096",111,1376722,4243,101983,"Central Saanich",75
"2097",111,1408715,4218,101953,"Central Saanich",75
"2098",111,1404190,4199,101934,"Central Saanich",75
"2099",111,1384843,4198,101933,"Central Saanich",75
"2100",111,1387908,4186,101917,"Central Saanich",75
"2101",111,1408715,4206,101941,"Central Saanich",75
"2102",111,1393618,4248,101988,"Central Saanich",75
"2103",111,1385810,4177,101906,"Central Saanich",75
"2104",111,1425587,4228,101963,"Central Saanich",75
"2105",111,1393618,4281,102026,"Central Saanich",75
"2106",111,1393618,4211,101946,"Central Saanich",75
"2107",111,1376722,4160,101888,"Central Saanich",75
"2108",111,1376722,4179,101908,"Central Saanich",75
"2109",111,1425675,4239,101975,"Central Saanich",75
"2110",111,1419700,4188,101920,"Central Saanich",75
"2111",111,1395877,4204,101939,"Central Saanich",75
"2112",111,1406182,4181,101911,"Central Saanich",75
"2113",111,1384843,4257,101998,"Central Saanich",75
"2114",111,1393618,4158,101886,"Central Saanich",75
"2115",111,1384843,4217,101952,"Central Saanich",75
"2116",111,1419738,4215,101950,"Central Saanich",75
"2117",111,1393618,4252,101992,"Central Saanich",75
"2118",111,1423131,4205,101940,"Central Saanich",75
"2119",111,1408715,4162,101890,"Central Saanich",75
"2120",111,1419700,4227,101962,"Central Saanich",75
"2121",111,1381434,4251,101991,"Central Saanich",75
"2122",113,1383726,4285,102032,"North Saanich",81
"2123",113,1438671,4242,101982,"Central Saanich",81
"2124",113,1386722,4293,102042,"East Saanich 2",81
"2125",113,1377526,4401,102153,"North Saanich",81
"2126",113,1373799,4511,102288,"Sidney",81
"2127",113,1398409,4341,102091,"Central Saanich",81
"2128",113,1395628,4525,102302,"Sidney",81
"2129",113,1388719,4301,102050,"Central Saanich",81
"2130",113,1435407,34291,101650,"South Saanich 1",81
"2131",113,1395628,4311,102060,"Central Saanich",81
"2132",113,1422353,4488,102265,"Sidney",81
"2133",113,1403251,4320,102070,"Central Saanich",81
"2134",113,1382868,4485,102262,"Sidney",81
"2135",113,1422354,4327,102077,"Central Saanich",81
"2136",113,1403253,4313,102062,"Central Saanich",81
"2137",113,1435407,4350,102100,"Central Saanich",81
"2138",113,1422354,4500,102277,"Sidney",81
"2139",113,1395628,4318,102067,"Central Saanich",81
"2140",113,1383726,4300,102049,"Central Saanich",81
"2141",113,1386792,4224,101959,"Central Saanich",81
"2142",113,1377526,4317,102066,"Central Saanich",81
"2143",113,1386792,4296,102045,"Central Saanich",81
"2144",113,1377528,4339,102089,"Central Saanich",81
"2145",113,1395628,4400,102152,"North Saanich",81
"2146",113,1382868,4262,102004,"South Saanich 1",81
"2147",113,1377526,4509,102286,"Sidney",81
"2148",113,1386722,4288,102036,"East Saanich 2",81
"2149",113,1373799,4275,102020,"North Saanich",81
"2150",113,1403253,4332,102082,"Central Saanich",81
"2151",113,1382868,4476,102253,"Sidney",81
"2152",113,1438671,4524,102301,"Sidney",81
"2153",113,1377526,4302,102051,"Central Saanich",81
"2154",113,1383726,4325,102075,"Central Saanich",81
"2155",113,1377526,2483,100157,"North Saanich",81
"2156",113,1398663,4294,102043,"Central Saanich",81
"2157",113,1377528,4286,102033,"Central Saanich",81
"2158",113,1377528,4238,101974,"Central Saanich",81
"2159",113,1435407,4270,102013,"Central Saanich",81
"2160",113,1403251,4197,101932,"Central Saanich",81
"2161",113,1435407,4249,101989,"Central Saanich",81
"2162",113,1395628,4487,102264,"Sidney",81
"2163",113,1383726,4378,102130,"North Saanich",81
"2164",113,1422353,4306,102055,"Central Saanich",81
"2165",113,1419953,4297,102046,"East Saanich 2",81
"2166",113,1403250,4291,102040,"East Saanich 2",81
"2167",113,1420058,4324,102074,"Central Saanich",81
"2168",113,1386722,4358,102108,"North Saanich",81
"2169",113,1422353,4360,102110,"North Saanich",81
"2170",113,1422353,4499,102276,"Sidney",81
"2171",113,1403250,4334,102084,"Central Saanich",81
"2172",113,1382868,4298,102047,"Central Saanich",81
"2173",113,1419953,4351,102101,"Central Saanich",81
"2174",113,1402158,4385,102137,"North Saanich",81
"2175",113,1400254,4486,102263,"Sidney",81
"2176",113,1388718,4212,101947,"Central Saanich",81
"2177",113,1383726,4528,102305,"Sidney",81
"2178",113,1377526,4254,101994,"Central Saanich",81
"2179",113,1382867,4309,102058,"Central Saanich",81
"2180",114,1416579,3330,101029,"East Saanich 2",82
"2181",114,1406061,3253,100952,"East Saanich 2",82
"2182",114,1406061,3362,101062,"East Saanich 2",82
"2183",114,1420057,3308,101007,"East Saanich 2",82
"2184",115,1381040,4057,101779,"North Saanich",83
"2185",115,1435553,4483,102260,"North Saanich",83
"2186",115,1435549,4507,102284,"North Saanich",83
"2187",115,1401278,4412,102164,"Cole Bay 3",83
"2188",115,1436352,4441,102206,"North Saanich",83
"2189",115,1436352,4119,101844,"Saanich",83
"2190",115,1423222,4170,101899,"Saanich",83
"2191",115,1436352,4132,101857,"Saanich",83
"2192",115,1434021,4090,101813,"North Saanich",83
"2193",115,1423222,4163,101891,"Saanich",83
"2194",115,1435553,4491,102268,"North Saanich",83
"2195",115,1435553,4003,101725,"Saanich",83
"2196",115,1420050,4477,102254,"North Saanich",83
"2197",115,1439923,3908,101627,"Saanich",83
"2198",115,1435552,4504,102281,"North Saanich",83
"2199",115,1413005,4348,102098,"Central Saanich",83
"2200",115,1434021,3789,101500,"Saanich",83
"2201",115,1384531,3864,101575,"Saanich",83
"2202",115,1436352,4388,102140,"Central Saanich",83
"2203",115,1413005,88237,102181,"Saanich",83
"2204",115,1413005,4171,101900,"Central Saanich",83
"2205",115,1420604,4287,102035,"South Saanich 1",83
"2206",115,1420603,4226,101961,"Central Saanich",83
"2207",115,1414672,4196,101931,"Central Saanich",83
"2208",115,1436352,4479,102256,"North Saanich",83
"2209",115,1435553,4213,101948,"Central Saanich",83
"2210",115,1413005,4512,102289,"North Saanich",83
"2211",115,1420604,4496,102273,"North Saanich",83
"2212",115,1381040,4183,101914,"Central Saanich",83
"2213",115,1387846,4428,102191,"Cole Bay 3",83
"2214",115,1439923,4417,102169,"Cole Bay 3",83
"2215",115,1400590,4087,101810,"Saanich",83
"2216",115,1435553,4349,102099,"Central Saanich",83
"2217",115,1420050,4193,101928,"Central Saanich",83
"2218",115,1398542,4289,102037,"South Saanich 1",83
"2219",115,1409499,4502,102279,"Sidney",83
"2220",115,1410027,3817,101528,"Saanich",83
"2221",115,1434021,4237,101973,"Central Saanich",83
"2222",115,1394445,4182,101912,"Central Saanich",83
"2223",115,1401278,4436,102201,"North Saanich",83
"2224",115,1418180,3914,101633,"Saanich",83
"2225",115,1409499,4489,102266,"Sidney",83
"2226",115,1413005,4480,102257,"Sidney",83
"2227",115,1420050,4165,101893,"Saanich",83
"2228",115,1418180,3815,101526,"Saanich",83
"2229",115,1376672,4064,101786,"Saanich",83
"2230",115,1400590,3813,101524,"Saanich",83
"2231",115,1435553,4413,102165,"Cole Bay 3",83
"2232",115,1435553,4091,101814,"North Saanich",83
"2233",115,1435553,4429,102194,"Cole Bay 3",83
"2234",115,1420604,4367,102118,"Central Saanich",83
"2235",115,1401278,4164,101892,"Saanich",83
"2236",115,1436352,4152,101878,"Saanich",83
"2237",115,1392976,4168,101896,"Saanich",83
"2238",115,1432852,3825,101536,"Saanich",83
"2239",115,1420604,4085,101808,"Saanich",83
"2240",115,1410027,4396,102148,"Central Saanich",83
"2241",115,1401278,4521,102298,"North Saanich",83
"2242",115,1384531,4484,102261,"North Saanich",83
"2243",115,1398542,4458,102229,"North Saanich",83
"2244",115,1400590,4370,102121,"Central Saanich",83
"2245",115,1381040,3876,101590,"Saanich",83
"2246",115,1394445,4115,101840,"Saanich",83
"2247",115,1400132,4061,101783,"Saanich",83
"2248",115,1439923,3792,101503,"Saanich",83
"2249",115,1410027,4131,101856,"Saanich",83
"2250",115,1435549,4461,102234,"North Saanich",83
"2251",115,1425416,85876,102180,"Saanich",83
"2252",115,1418180,4490,102267,"North Saanich",83
"2253",115,1400132,4147,101873,"Saanich",83
"2254",115,1436352,3782,101493,"Saanich",83
"2255",116,1404151,4606,102384,"North Saanich",85
"2256",116,1398533,4624,102412,"North Saanich",85
"2257",116,1414669,4634,102425,"North Saanich",85
"2258",116,1375536,4586,102363,"North Saanich",85
"2259",116,1376265,4571,102348,"Union Bay 4",85
"2260",116,1414669,4598,102375,"North Saanich",85
"2261",116,1410575,4605,102383,"North Saanich",85
"2262",116,1403563,4633,102424,"North Saanich",85
"2263",116,1372940,4625,102413,"North Saanich",85
"2264",116,1398533,3220,100917,"Sidney",85
"2265",116,1403563,4600,102377,"North Saanich",85
"2266",116,1414669,4622,102409,"North Saanich",85
"2267",116,1410575,4637,102429,"North Saanich",85
"2268",116,1410575,4619,102402,"North Saanich",85
"2269",116,1414669,4612,102391,"North Saanich",85
"2270",116,1414081,4564,102341,"Union Bay 4",85
"2271",116,1403219,4506,102283,"North Saanich",85
"2272",116,1376668,4615,102396,"North Saanich",85
"2273",116,1414669,4529,102306,"North Saanich",85
"2274",116,1376668,4626,102415,"North Saanich",85
"2275",116,1381045,4632,102423,"North Saanich",85
"2276",116,1403563,4610,102388,"North Saanich",85
"2277",116,1414081,4618,102401,"North Saanich",85
"2278",116,1414669,4527,102304,"North Saanich",85
"2279",116,1379990,4616,102399,"North Saanich",85
"2280",116,1403563,4614,102395,"North Saanich",85
"2281",116,1372940,4617,102400,"North Saanich",85
"2282",116,1404151,4638,102431,"North Saanich",85
"2283",116,1390549,4611,102389,"North Saanich",85
"2284",116,1420731,4636,102428,"North Saanich",85
"2285",116,1404151,4621,102405,"North Saanich",85
"2286",116,1388503,4629,102419,"North Saanich",85
"2287",116,1410575,4608,102386,"North Saanich",85
"2288",116,1377317,4523,102300,"North Saanich",85
"2289",116,1414669,4604,102382,"North Saanich",85
"2290",116,1388503,4601,102378,"North Saanich",85
"2291",116,1413002,4603,102380,"North Saanich",85
"2292",117,1413003,4376,102128,"North Saanich",87
"2293",117,1404160,4399,102151,"North Saanich",87
"2294",117,1404160,4434,102199,"North Saanich",87
"2295",117,1430280,4363,102114,"North Saanich",87
"2296",117,1431436,4377,102129,"North Saanich",87
"2297",117,1431436,4372,102124,"North Saanich",87
"2298",117,1418960,4371,102122,"North Saanich",87
"2299",117,1429489,4437,102202,"North Saanich",87
"2300",117,1409497,4373,102125,"North Saanich",87
"2301",117,1413003,4364,102115,"North Saanich",87
"2302",117,1413003,4374,102126,"North Saanich",87
"2303",117,1430280,4387,102139,"North Saanich",87
"2304",117,1409497,4390,102142,"North Saanich",87
"2305",117,1429489,4455,102226,"North Saanich",87
"2306",117,1396563,4369,102120,"North Saanich",87
"2307",117,1409497,4411,102163,"North Saanich",87
"2308",117,1425826,4386,102138,"North Saanich",87
"2309",117,1388259,4403,102155,"North Saanich",87
"2310",117,1426775,4397,102149,"North Saanich",87
"2311",117,1413003,4410,102162,"North Saanich",87
"2312",117,1430280,4389,102141,"North Saanich",87
"2313",117,1374366,4404,102156,"North Saanich",87
"2314",117,1381830,4409,102161,"North Saanich",87
"2315",117,1404916,4407,102159,"North Saanich",87
"2316",2571,1385648,3111,100807,"Oak Bay",5
"2317",2571,1399966,3049,100745,"Oak Bay",5
"2318",2571,1419230,33186,100510,"Oak Bay",5
"2319",2571,1385949,3142,100838,"Oak Bay",5
"2320",2571,1404782,2975,100669,"Oak Bay",5
"2321",2571,1419230,3112,100808,"Oak Bay",5
"2322",2571,1419230,3118,100814,"Oak Bay",5
"2323",2571,1404782,3125,100821,"Oak Bay",5
"2324",2571,1385648,3151,100847,"Oak Bay",5
"2325",2571,1433721,3119,100815,"Oak Bay",5
"2326",2571,1432683,3052,100748,"Oak Bay",5
"2327",2571,1389690,3106,100802,"Oak Bay",5
"2328",2571,1377163,3025,100720,"Oak Bay",5
"2329",2571,1432683,3087,100783,"Oak Bay",5
"2330",2571,1377163,3091,100787,"Oak Bay",5
"2331",2571,1432683,3105,100801,"Oak Bay",5
"2332",2571,1419229,3013,100708,"Oak Bay",5
"2333",2571,1389387,2979,100674,"Oak Bay",5
"2334",NA,NA,NA,102421,"Saanich",NA
